,user_id,week,google_search,emails_sent,browsing_time,google_emissions,emails_emissions,browsing_emissions
8108,155,50,5176,1253,372,25.880000000000003,5.0120000000000005,13.392
8109,155,51,2416,1367,147,12.08,5.468,5.292
8110,156,0,1285,403,129,6.425,1.612,4.644
8111,156,1,1017,404,48,5.085,1.616,1.7279999999999998
8112,156,2,1412,1359,142,7.0600000000000005,5.436,5.111999999999999
8113,156,3,2003,1160,218,10.015,4.640000000000001,7.847999999999999
8114,156,4,4501,1571,265,22.505000000000003,6.284,9.54
8115,156,5,3615,1377,235,18.075,5.508,8.459999999999999
8116,156,6,3663,2392,471,18.315,9.568000000000001,16.955999999999996
8117,156,7,2569,771,210,12.845,3.084,7.56
8118,156,8,5496,1329,325,27.48,5.316,11.7
8119,156,9,3584,1185,312,17.92,4.74,11.232
8120,156,10,2333,947,288,11.665000000000001,3.7880000000000003,10.367999999999999
8121,156,11,2194,1128,400,10.97,4.5120000000000005,14.399999999999999
8122,156,12,2908,709,230,14.54,2.836,8.28
8123,156,13,4567,1534,280,22.835,6.136,10.08
8124,156,14,5928,1532,314,29.64,6.128,11.303999999999998
8125,156,15,4691,2083,647,23.455,8.332,23.291999999999998
8126,156,16,3314,1695,317,16.57,6.78,11.411999999999999
8127,156,17,2535,822,205,12.675,3.2880000000000003,7.379999999999999
8128,156,18,5205,1396,412,26.025000000000002,5.5840000000000005,14.831999999999999
8129,156,19,3624,2309,364,18.12,9.236,13.104
8130,156,20,2289,809,168,11.445,3.2359999999999998,6.048
8131,156,21,5096,1783,323,25.48,7.132000000000001,11.627999999999998
8132,156,22,3942,1617,420,19.71,6.468,15.12
8133,156,23,2677,1227,283,13.385,4.908,10.187999999999999
8134,156,24,3055,1020,298,15.275,4.08,10.727999999999998
8135,156,25,4294,1772,388,21.47,7.088,13.968
8136,156,26,4821,2033,490,24.105,8.132,17.64
8137,156,27,1559,205,65,7.795,0.8200000000000001,2.34
8138,156,28,4242,1665,384,21.21,6.66,13.823999999999998
8139,156,29,3047,1063,295,15.235,4.252,10.62
8140,156,30,3869,1947,276,19.345000000000002,7.788,9.936
8141,156,31,4820,2196,341,24.1,8.784,12.275999999999998
8142,156,32,4671,1403,264,23.355,5.612,9.504
8143,156,33,3631,1653,279,18.155,6.612,10.043999999999999
8144,156,34,2721,830,153,13.605,3.3200000000000003,5.507999999999999
8145,156,35,4023,1767,410,20.115,7.0680000000000005,14.759999999999998
8146,156,36,4171,1273,230,20.855,5.0920000000000005,8.28
8147,156,37,3243,1861,402,16.215,7.444,14.471999999999998
8148,156,38,2456,1553,205,12.280000000000001,6.212,7.379999999999999
8149,156,39,4237,1413,288,21.185,5.652,10.368
8150,156,40,3556,1144,241,17.78,4.576,8.676
8151,156,41,3889,1708,354,19.445,6.832000000000001,12.744
8152,156,42,6220,1326,459,31.1,5.304,16.523999999999997
8153,156,43,1703,647,111,8.515,2.588,3.9959999999999996
8154,156,44,2554,1628,420,12.77,6.512,15.12
8155,156,45,2658,948,262,13.290000000000001,3.7920000000000003,9.431999999999999
8156,156,46,5238,1558,386,26.19,6.232,13.895999999999999
8157,156,47,6313,1755,366,31.565,7.0200000000000005,13.175999999999998
8158,156,48,1472,350,147,7.36,1.4000000000000001,5.292
8159,156,49,512,269,89,2.56,1.076,3.2039999999999997
8160,156,50,3422,1577,236,17.11,6.308,8.495999999999999
8161,156,51,5824,2071,472,29.12,8.284,16.991999999999997
8162,157,0,3713,1676,382,18.565,6.704000000000001,13.751999999999999
8163,157,1,2742,1706,240,13.71,6.824000000000001,8.64
8164,157,2,2584,1253,215,12.92,5.0120000000000005,7.739999999999999
8165,157,3,4576,1699,255,22.88,6.795999999999999,9.18
8166,157,4,6271,2113,501,31.355,8.452,18.035999999999998
8167,157,5,5158,1359,487,25.79,5.436,17.532
8168,157,6,5354,1804,430,26.77,7.216,15.479999999999999
8169,157,7,5307,1486,353,26.535,5.944,12.707999999999998
8170,157,8,5334,2024,388,26.67,8.096,13.968
8171,157,9,2952,1460,396,14.76,5.84,14.255999999999998
8172,157,10,3870,1322,376,19.35,5.288,13.536
8173,157,11,3893,1353,399,19.465,5.412,14.363999999999999
8174,157,12,3684,1236,191,18.42,4.944,6.8759999999999994
8175,157,13,4074,1496,395,20.37,5.984,14.219999999999999
8176,157,14,3580,1220,240,17.9,4.88,8.639999999999999
8177,157,15,7288,2471,457,36.44,9.884,16.451999999999998
8178,157,16,3075,1108,452,15.375,4.432,16.272
8179,157,17,5421,1940,532,27.105,7.760000000000001,19.152
8180,157,18,5604,1590,414,28.02,6.359999999999999,14.903999999999998
8181,157,19,3714,1248,357,18.57,4.992,12.851999999999999
8182,157,20,5566,2016,556,27.83,8.064,20.016
8183,157,21,4867,1422,494,24.335,5.688,17.784
8184,157,22,1896,1607,303,9.48,6.428,10.908
8185,157,23,4206,1528,422,21.03,6.112,15.191999999999998
8186,157,24,2435,834,213,12.175,3.3360000000000003,7.667999999999999
8187,157,25,4736,1472,378,23.68,5.888,13.607999999999999
8188,157,26,4036,1913,310,20.18,7.652,11.159999999999998
8189,157,27,3656,1242,310,18.28,4.968,11.159999999999998
8190,157,28,7174,2246,506,35.870000000000005,8.984,18.216
8191,157,29,2439,1240,266,12.195,4.96,9.575999999999999
8192,157,30,1377,833,201,6.885,3.332,7.236
8193,157,31,3753,1208,345,18.765,4.832,12.419999999999998
8194,157,32,2338,1306,241,11.690000000000001,5.224,8.675999999999998
8195,157,33,4479,2275,410,22.395,9.1,14.759999999999998
8196,157,34,2331,787,334,11.655000000000001,3.148,12.024
8197,157,35,3816,1799,355,19.08,7.196000000000001,12.78
8198,157,36,5258,1525,566,26.29,6.1000000000000005,20.375999999999998
8199,157,37,2068,696,197,10.34,2.7840000000000003,7.091999999999999
8200,157,38,2525,1688,374,12.625,6.752000000000001,13.463999999999999
8201,157,39,5604,1802,428,28.02,7.208,15.407999999999998
8202,157,40,3859,1143,406,19.295,4.572,14.616
8203,157,41,4776,1585,502,23.880000000000003,6.34,18.072
8204,157,42,3299,1766,450,16.495,7.064,16.2
8205,157,43,1348,1019,206,6.74,4.0760000000000005,7.4159999999999995
8206,157,44,1627,1035,196,8.135,4.140000000000001,7.055999999999999
8207,157,45,5276,2402,378,26.380000000000003,9.608,13.607999999999999
8208,157,46,7957,2216,664,39.785000000000004,8.864,23.904
8209,157,47,5493,1729,474,27.465,6.916,17.064
8210,157,48,1912,468,78,9.56,1.872,2.808
8211,157,49,4771,1441,477,23.855,5.764,17.171999999999997
8212,157,50,1843,714,153,9.215,2.856,5.507999999999999
8213,157,51,5178,2311,391,25.89,9.244,14.075999999999999
8214,158,0,2123,685,167,10.615,2.74,6.012
8215,158,1,6520,2556,509,32.6,10.224,18.323999999999998
8216,158,2,4163,1033,333,20.815,4.132,11.988
8217,158,3,2369,679,72,11.845,2.716,2.5919999999999996
8218,158,4,4154,1446,233,20.77,5.784,8.388
8219,158,5,2237,684,222,11.185,2.7359999999999998,7.991999999999999
8220,158,6,2662,1078,184,13.31,4.312,6.623999999999999
8221,158,7,6623,2041,439,33.115,8.164,15.803999999999998
8222,158,8,2684,969,270,13.42,3.8760000000000003,9.719999999999999
8223,158,9,4486,1667,387,22.43,6.668,13.931999999999999
8224,158,10,3591,1060,260,17.955000000000002,4.24,9.36
8225,158,11,4785,2430,463,23.925,9.72,16.668
8226,158,12,4434,1196,366,22.17,4.784,13.175999999999998
8227,158,13,3288,1306,360,16.44,5.224,12.959999999999999
8228,158,14,4600,1522,374,23.0,6.088,13.463999999999999
8229,158,15,3614,1324,336,18.07,5.296,12.096
8230,158,16,3296,1031,266,16.48,4.124,9.576
8231,158,17,2471,849,217,12.355,3.396,7.811999999999999
8232,158,18,3857,1337,383,19.285,5.348,13.787999999999998
8233,158,19,5403,2625,521,27.015,10.5,18.756
8234,158,20,4919,1735,436,24.595,6.9399999999999995,15.695999999999998
8235,158,21,4735,1576,470,23.675,6.304,16.919999999999998
8236,158,22,5548,1901,454,27.740000000000002,7.604,16.343999999999998
8237,158,23,3905,1661,491,19.525000000000002,6.644,17.676
8238,158,24,1906,919,62,9.53,3.676,2.2319999999999998
8239,158,25,4577,1149,347,22.885,4.596,12.491999999999999
8240,158,26,5302,1533,290,26.51,6.132000000000001,10.44
8241,158,27,1349,731,311,6.745,2.9240000000000004,11.196
8242,158,28,1021,192,125,5.105,0.768,4.5
8243,158,29,1810,605,118,9.05,2.42,4.247999999999999
8244,158,30,2914,1823,311,14.57,7.292,11.196
8245,158,31,4404,1288,328,22.02,5.152,11.808
8246,158,32,4540,1137,345,22.7,4.548,12.419999999999998
8247,158,33,1847,815,144,9.235,3.2600000000000002,5.183999999999999
8248,158,34,2414,1087,161,12.07,4.348,5.795999999999999
8249,158,35,2541,968,252,12.705,3.872,9.072
8250,158,36,5261,1815,317,26.305,7.26,11.411999999999999
8251,158,37,5130,2237,413,25.65,8.948,14.867999999999999
8252,158,38,5589,2129,536,27.945,8.516,19.296
8253,158,39,3301,1280,291,16.505,5.12,10.475999999999999
8254,158,40,2534,1174,303,12.67,4.696000000000001,10.908
8255,158,41,3929,1504,499,19.645,6.016,17.964
8256,158,42,2962,925,167,14.81,3.7,6.012
8257,158,43,2424,1145,203,12.120000000000001,4.58,7.307999999999999
8258,158,44,2055,481,129,10.275,1.924,4.644
8259,158,45,3948,1464,419,19.740000000000002,5.856,15.084
8260,158,46,2607,1019,294,13.035,4.0760000000000005,10.584
8261,158,47,4561,1196,394,22.805,4.784,14.184
8262,158,48,4375,1313,334,21.875,5.252000000000001,12.024
8263,158,49,3876,1557,288,19.38,6.228,10.367999999999999
8264,158,50,4522,1106,279,22.61,4.424,10.043999999999999
8265,158,51,1905,814,199,9.525,3.2560000000000002,7.164
8266,159,0,2844,1305,227,14.22,5.22,8.172
8267,159,1,6196,1417,481,30.98,5.668,17.316
8268,159,2,6294,1712,492,31.47,6.848,17.712
8269,159,3,4719,1796,323,23.595,7.184,11.627999999999998
8270,159,4,5250,2476,461,26.25,9.904,16.596
8271,159,5,4932,1800,470,24.66,7.2,16.919999999999998
8272,159,6,2491,578,146,12.455,2.3120000000000003,5.256
8273,159,7,5721,2150,440,28.605,8.6,15.839999999999998
8274,159,8,4529,1461,281,22.645,5.844,10.116
8275,159,9,3553,1047,293,17.765,4.188,10.547999999999998
8276,159,10,4353,1237,350,21.765,4.948,12.6
8277,159,11,5041,1110,249,25.205000000000002,4.44,8.963999999999999
8278,159,12,5344,1818,453,26.72,7.272,16.308
8279,159,13,4344,1490,394,21.72,5.96,14.184
8280,159,14,3298,1204,201,16.49,4.816000000000001,7.235999999999999
8281,159,15,3517,2134,388,17.585,8.536000000000001,13.967999999999998
8282,159,16,2518,759,125,12.59,3.0360000000000005,4.5
8283,159,17,2099,783,148,10.495000000000001,3.1319999999999997,5.327999999999999
8284,159,18,1813,800,166,9.065000000000001,3.2,5.975999999999999
8285,159,19,5578,1607,420,27.89,6.428,15.12
8286,159,20,5024,1655,448,25.12,6.62,16.128
8287,159,21,3030,1221,384,15.15,4.884,13.823999999999998
8288,159,22,3686,2073,665,18.43,8.292,23.939999999999998
8289,159,23,3590,1775,359,17.95,7.1000000000000005,12.924
8290,159,24,6360,2099,499,31.8,8.396,17.964
8291,159,25,5648,2092,543,28.24,8.368,19.548
8292,159,26,2713,1554,227,13.565,6.216,8.171999999999999
8293,159,27,6896,1755,345,34.480000000000004,7.0200000000000005,12.42
8294,159,28,5566,2283,240,27.830000000000002,9.132,8.639999999999999
8295,159,29,3360,1125,291,16.8,4.5,10.475999999999999
8296,159,30,1902,785,240,9.510000000000002,3.1399999999999997,8.639999999999999
8297,159,31,3664,1245,381,18.32,4.98,13.716
8298,159,32,2765,883,230,13.825000000000001,3.532,8.28
8299,159,33,4259,1845,304,21.295,7.38,10.943999999999999
8300,159,34,3435,1268,227,17.175,5.072,8.171999999999999
8301,159,35,4257,1302,348,21.285,5.208,12.527999999999999
8302,159,36,1932,943,179,9.66,3.7720000000000002,6.444
8303,159,37,2199,1310,285,10.995000000000001,5.24,10.259999999999998
8304,159,38,3392,1389,324,16.96,5.556,11.664
8305,159,39,3746,1334,438,18.73,5.336,15.767999999999997
8306,159,40,4465,2048,377,22.325,8.192,13.572
8307,159,41,2906,1200,344,14.530000000000001,4.800000000000001,12.383999999999999
8308,159,42,4386,690,381,21.93,2.7600000000000002,13.715999999999998
8309,159,43,3968,1278,296,19.84,5.112,10.655999999999999
8310,159,44,3665,1487,317,18.325,5.948,11.411999999999999
8311,159,45,3519,2037,361,17.595,8.148,12.995999999999999
8312,159,46,2342,1244,242,11.71,4.976,8.712
8313,159,47,3082,1299,283,15.41,5.196,10.187999999999999
8314,159,48,5747,1900,375,28.735,7.6000000000000005,13.5
8315,159,49,5485,1400,436,27.425,5.6000000000000005,15.696
8316,159,50,6127,2417,401,30.634999999999998,9.668,14.435999999999998
8317,159,51,1836,738,173,9.18,2.952,6.228
8318,160,0,4372,1712,448,21.86,6.848,16.128
8319,160,1,6115,1303,357,30.575,5.212,12.852
8320,160,2,5855,2023,417,29.275,8.092,15.011999999999999
8321,160,3,3532,1182,257,17.66,4.728,9.251999999999999
8322,160,4,4819,1544,466,24.095,6.176,16.776
8323,160,5,2987,1407,255,14.935,5.628,9.18
8324,160,6,3810,1066,383,19.05,4.264,13.787999999999998
8325,160,7,4951,2696,320,24.755,10.784,11.52
8326,160,8,4914,1808,332,24.57,7.232,11.951999999999998
8327,160,9,5914,1819,450,29.57,7.276000000000001,16.2
8328,160,10,7880,2253,585,39.4,9.012,21.06
8329,160,11,3732,1657,264,18.66,6.628,9.504
8330,160,12,1104,290,145,5.52,1.1600000000000001,5.22
8331,160,13,3287,922,226,16.435,3.688,8.136
8332,160,14,2835,1099,241,14.175,4.396,8.675999999999998
8333,160,15,4381,1314,488,21.905,5.256,17.567999999999998
8334,160,16,2530,1023,151,12.65,4.0920000000000005,5.436
8335,160,17,7653,2935,550,38.265,11.74,19.799999999999997
8336,160,18,4611,1705,426,23.055,6.82,15.335999999999999
8337,160,19,5109,1875,543,25.545,7.5,19.548
8338,160,20,3055,1802,420,15.275,7.208,15.12
8339,160,21,1167,414,141,5.835,1.6560000000000001,5.076
8340,160,22,4670,2126,473,23.35,8.504,17.028
8341,160,23,6346,1252,391,31.73,5.008,14.075999999999999
8342,160,24,3160,835,206,15.8,3.34,7.4159999999999995
8343,160,25,4842,1848,234,24.21,7.392,8.424
8344,160,26,1855,1789,313,9.275,7.156000000000001,11.267999999999999
8345,160,27,3492,1086,281,17.46,4.344,10.116
8346,160,28,3901,1689,240,19.505,6.756,8.639999999999999
8347,160,29,5545,2104,424,27.725,8.416,15.264
8348,160,30,2608,1260,148,13.040000000000001,5.04,5.327999999999999
8349,160,31,2799,1020,215,13.995000000000001,4.08,7.739999999999999
8350,160,32,4595,2091,427,22.975,8.364,15.371999999999998
8351,160,33,1331,516,43,6.654999999999999,2.064,1.5479999999999998
8352,160,34,3634,1300,245,18.17,5.2,8.819999999999999
8353,160,35,3763,1197,311,18.815,4.788,11.195999999999998
8354,160,36,2247,1028,181,11.235,4.112,6.515999999999999
8355,160,37,2506,1232,270,12.530000000000001,4.928,9.719999999999999
8356,160,38,4768,1540,390,23.84,6.16,14.04
8357,160,39,7329,2190,665,36.645,8.76,23.939999999999998
8358,160,40,5348,1922,387,26.740000000000002,7.688000000000001,13.931999999999999
8359,160,41,3620,1396,328,18.1,5.5840000000000005,11.808
8360,160,42,3816,1237,457,19.080000000000002,4.948,16.451999999999998
8361,160,43,4681,1528,325,23.405,6.112,11.7
8362,160,44,5520,2070,409,27.6,8.280000000000001,14.724
8363,160,45,5586,1944,409,27.93,7.776,14.723999999999998
8364,160,46,2605,1133,285,13.025,4.532,10.259999999999998
8365,160,47,1993,1604,201,9.965,6.416,7.236
8366,160,48,5200,1906,408,26.0,7.6240000000000006,14.687999999999999
8367,160,49,4176,1534,231,20.88,6.136,8.315999999999999
8368,160,50,1934,1156,308,9.67,4.624,11.088
8369,160,51,5584,1561,344,27.92,6.244000000000001,12.383999999999999
8370,161,0,2844,907,230,14.22,3.628,8.28
8371,161,1,2386,784,204,11.93,3.136,7.343999999999999
8372,161,2,3695,1369,320,18.475,5.476,11.52
8373,161,3,2504,1103,232,12.520000000000001,4.412,8.351999999999999
8374,161,4,3518,1630,285,17.59,6.5200000000000005,10.26
8375,161,5,2679,821,177,13.395,3.2840000000000003,6.372
8376,161,6,4682,1709,564,23.41,6.836,20.304
8377,161,7,4114,1370,524,20.57,5.48,18.863999999999997
8378,161,8,2860,980,320,14.3,3.9200000000000004,11.52
8379,161,9,4037,1764,275,20.185,7.056,9.899999999999999
8380,161,10,4117,1340,306,20.585,5.36,11.016
8381,161,11,4371,825,383,21.855,3.3000000000000003,13.787999999999998
8382,161,12,1783,959,325,8.915,3.8360000000000003,11.7
8383,161,13,5386,2035,569,26.93,8.14,20.483999999999998
8384,161,14,4472,1767,388,22.36,7.068,13.967999999999998
8385,161,15,6406,1955,597,32.03,7.82,21.491999999999997
8386,161,16,1092,880,165,5.46,3.52,5.9399999999999995
8387,161,17,3816,2543,419,19.080000000000002,10.172,15.084
8388,161,18,1460,603,199,7.300000000000001,2.412,7.164
8389,161,19,4296,1730,464,21.48,6.92,16.704
8390,161,20,4793,1524,492,23.965,6.096,17.712
8391,161,21,1362,459,201,6.8100000000000005,1.836,7.236
8392,161,22,4424,2131,506,22.12,8.524000000000001,18.215999999999998
8393,161,23,4147,1643,392,20.735,6.572,14.111999999999998
8394,161,24,911,509,93,4.555,2.036,3.348
8395,161,25,4221,1460,257,21.105,5.84,9.251999999999999
8396,161,26,5670,1309,499,28.35,5.236,17.964
8397,161,27,3985,1690,322,19.925,6.76,11.591999999999999
8398,161,28,3134,1609,489,15.67,6.436,17.604
8399,161,29,4319,2096,408,21.595,8.384,14.687999999999999
8400,161,30,3912,1592,305,19.560000000000002,6.368,10.979999999999999
8401,161,31,3158,1759,368,15.790000000000001,7.036,13.248
8402,161,32,3036,1512,328,15.180000000000001,6.048,11.807999999999998
8403,161,33,3012,1078,341,15.059999999999999,4.312,12.276
8404,161,34,3916,1444,284,19.580000000000002,5.776000000000001,10.224
8405,161,35,4163,1767,384,20.815,7.0680000000000005,13.823999999999998
8406,161,36,3067,1560,428,15.335,6.24,15.408
8407,161,37,4399,1682,556,21.995,6.728000000000001,20.016
8408,161,38,5459,1478,291,27.295,5.912,10.475999999999999
8409,161,39,3552,1945,343,17.76,7.78,12.347999999999999
8410,161,40,3942,1274,265,19.71,5.096,9.54
8411,161,41,3098,1611,277,15.49,6.444,9.972
8412,161,42,4108,1440,366,20.54,5.76,13.175999999999998
8413,161,43,1904,1536,403,9.52,6.144,14.508
8414,161,44,3837,1338,148,19.185000000000002,5.352,5.327999999999999
8415,161,45,2558,1372,253,12.79,5.488,9.108
8416,161,46,3644,1331,380,18.22,5.324,13.68
8417,161,47,3122,1231,310,15.610000000000001,4.924,11.159999999999998
8418,161,48,6754,2389,401,33.77,9.556000000000001,14.436
8419,161,49,5872,2285,489,29.360000000000003,9.14,17.604
8420,161,50,2698,1337,237,13.49,5.348,8.532
8421,161,51,4295,2253,428,21.475,9.012,15.407999999999998
8422,162,0,2757,828,127,13.785,3.3120000000000003,4.572
8423,162,1,2369,898,234,11.845,3.592,8.424
8424,162,2,5332,1707,394,26.66,6.828,14.183999999999997
8425,162,3,6005,1619,544,30.025,6.476,19.584
8426,162,4,2254,1000,74,11.27,4.0,2.6639999999999997
8427,162,5,2601,763,208,13.005,3.052,7.4879999999999995
8428,162,6,2267,925,310,11.335,3.7,11.16
8429,162,7,2686,1154,209,13.43,4.616,7.524
8430,162,8,2636,1176,337,13.18,4.704,12.132
8431,162,9,4149,1456,379,20.745,5.824,13.643999999999998
8432,162,10,3280,1593,484,16.400000000000002,6.372,17.424
8433,162,11,3583,1695,445,17.915,6.78,16.02
8434,162,12,4790,1332,304,23.95,5.328,10.943999999999999
8435,162,13,2673,994,246,13.365,3.976,8.856
8436,162,14,1631,1187,206,8.155,4.748,7.4159999999999995
8437,162,15,3693,2438,524,18.465,9.752,18.863999999999997
8438,162,16,3698,737,205,18.490000000000002,2.948,7.38
8439,162,17,4539,2203,520,22.695,8.812,18.72
8440,162,18,4720,1146,308,23.6,4.584,11.088
8441,162,19,5263,1661,401,26.315,6.644,14.435999999999998
8442,162,20,2322,531,138,11.61,2.124,4.968
8443,162,21,5529,1144,423,27.645,4.576,15.227999999999998
8444,162,22,3869,2179,431,19.345,8.716000000000001,15.515999999999998
8445,162,23,2359,979,248,11.795,3.9160000000000004,8.927999999999999
8446,162,24,5204,1622,372,26.02,6.488,13.392
8447,162,25,4619,1133,390,23.095,4.532,14.04
8448,162,26,5073,1231,413,25.365000000000002,4.924,14.867999999999999
8449,162,27,4137,2192,282,20.685,8.768,10.152
8450,162,28,2196,1033,214,10.98,4.132,7.704
8451,162,29,5590,1715,360,27.95,6.86,12.959999999999999
8452,162,30,3749,1104,438,18.745,4.416,15.767999999999999
8453,162,31,4145,1839,461,20.725,7.356,16.596
8454,162,32,2588,1143,236,12.940000000000001,4.572,8.496
8455,162,33,3732,1302,306,18.66,5.208,11.015999999999998
8456,162,34,2772,859,195,13.86,3.436,7.02
8457,162,35,4031,1051,243,20.155,4.204000000000001,8.748
8458,162,36,3299,1237,207,16.495,4.948,7.452
8459,162,37,2534,1775,370,12.67,7.1000000000000005,13.319999999999999
8460,162,38,4638,1934,317,23.19,7.736000000000001,11.411999999999999
8461,162,39,1702,644,313,8.51,2.576,11.268
8462,162,40,4127,1852,256,20.635,7.4079999999999995,9.216
8463,162,41,4354,1548,260,21.77,6.192,9.36
8464,162,42,4147,1339,203,20.735,5.356,7.308
8465,162,43,5989,1570,465,29.945,6.28,16.74
8466,162,44,3479,970,282,17.395,3.88,10.152
8467,162,45,6037,2125,453,30.185000000000002,8.5,16.308
8468,162,46,3476,729,239,17.38,2.916,8.604
8469,162,47,7528,2240,593,37.64,8.96,21.348
8470,162,48,4591,1404,400,22.955,5.6160000000000005,14.399999999999999
8471,162,49,2650,677,179,13.25,2.708,6.443999999999999
8472,162,50,4417,1345,379,22.085,5.38,13.643999999999998
8473,162,51,5622,2347,421,28.11,9.388,15.155999999999999
8474,163,0,4826,2131,397,24.13,8.524000000000001,14.292
8475,163,1,3929,1792,457,19.645,7.168,16.451999999999998
8476,163,2,3619,1665,522,18.095,6.66,18.791999999999998
8477,163,3,3423,1412,211,17.115000000000002,5.648000000000001,7.595999999999999
8478,163,4,4671,1126,337,23.355,4.5040000000000004,12.132
8479,163,5,4985,2131,510,24.925,8.524000000000001,18.36
8480,163,6,3250,1168,344,16.25,4.672000000000001,12.383999999999999
8481,163,7,4362,1495,392,21.810000000000002,5.98,14.111999999999998
8482,163,8,4415,1905,502,22.075,7.62,18.072
8483,163,9,2979,1564,398,14.895,6.256,14.328
8484,163,10,3894,1177,150,19.47,4.708,5.3999999999999995
8485,163,11,2998,2073,387,14.99,8.292,13.931999999999999
8486,163,12,4317,1561,346,21.585,6.244,12.456
8487,163,13,7264,1768,378,36.32,7.072,13.607999999999999
8488,163,14,6337,2479,631,31.685000000000002,9.916,22.715999999999998
8489,163,15,3134,1320,354,15.67,5.28,12.743999999999998
8490,163,16,3357,1422,287,16.785,5.688,10.331999999999999
8491,163,17,3115,1138,300,15.575,4.5520000000000005,10.799999999999999
8492,163,18,4370,1862,357,21.85,7.448,12.851999999999999
8493,163,19,4075,1007,296,20.375,4.028,10.655999999999999
8494,163,20,2925,1393,292,14.625,5.572,10.512
8495,163,21,3226,1454,331,16.13,5.816,11.915999999999999
8496,163,22,3748,1531,303,18.74,6.1240000000000006,10.908
8497,163,23,5201,2191,481,26.005,8.764,17.316
8498,163,24,3560,939,142,17.8,3.756,5.111999999999999
8499,163,25,3381,1375,331,16.905,5.5,11.915999999999999
8500,163,26,5973,2184,512,29.865000000000002,8.736,18.432
8501,163,27,3025,1433,264,15.125,5.732,9.504
8502,163,28,3981,1064,143,19.905,4.256,5.148
8503,163,29,2692,1248,227,13.46,4.992,8.171999999999999
8504,163,30,3620,1430,316,18.1,5.720000000000001,11.376
8505,163,31,5023,1740,529,25.115000000000002,6.96,19.044
8506,163,32,4193,1437,417,20.965,5.748,15.011999999999999
8507,163,33,2384,1352,281,11.92,5.4079999999999995,10.116
8508,163,34,2680,848,173,13.4,3.3920000000000003,6.228
8509,163,35,2585,1415,214,12.925,5.66,7.703999999999999
8510,163,36,1669,869,200,8.345,3.476,7.199999999999999
8511,163,37,6314,1762,513,31.57,7.048,18.468
8512,163,38,4575,2108,585,22.875,8.432,21.06
8513,163,39,3819,1658,251,19.095000000000002,6.632,9.035999999999998
8514,163,40,1568,817,297,7.84,3.2680000000000002,10.692
8515,163,41,2560,906,225,12.8,3.624,8.1
8516,163,42,5792,1993,400,28.96,7.972,14.399999999999999
8517,163,43,3936,1151,415,19.68,4.604,14.94
8518,163,44,5919,2021,522,29.595,8.084,18.791999999999998
8519,163,45,4203,1208,375,21.015,4.832,13.499999999999998
8520,163,46,3707,1671,316,18.535,6.684,11.376
8521,163,47,7217,2476,391,36.085,9.904,14.075999999999999
8522,163,48,2441,1052,269,12.205,4.208,9.684
8523,163,49,3351,1275,284,16.755000000000003,5.1,10.223999999999998
8524,163,50,3936,1105,321,19.68,4.42,11.556
8525,163,51,4606,1122,142,23.03,4.488,5.112
8526,164,0,1926,952,192,9.63,3.8080000000000003,6.911999999999999
8527,164,1,2462,1323,348,12.31,5.292,12.527999999999999
8528,164,2,5788,1732,482,28.94,6.928,17.352
8529,164,3,4107,1647,527,20.535,6.588,18.971999999999998
8530,164,4,2215,1281,93,11.075000000000001,5.1240000000000006,3.348
8531,164,5,3858,1250,327,19.29,5.0,11.771999999999998
8532,164,6,4247,1081,458,21.235,4.324,16.488
8533,164,7,3199,702,207,15.995000000000001,2.808,7.451999999999999
8534,164,8,3579,2283,343,17.895,9.132,12.347999999999999
8535,164,9,5798,2574,592,28.990000000000002,10.296,21.311999999999998
8536,164,10,2758,480,254,13.79,1.9200000000000002,9.143999999999998
8537,164,11,3110,1414,323,15.55,5.656000000000001,11.627999999999998
8538,164,12,3919,1193,259,19.595,4.772,9.324
8539,164,13,3708,1675,311,18.54,6.7,11.196
8540,164,14,3434,1352,312,17.17,5.408,11.232
8541,164,15,4225,1766,313,21.125,7.064,11.267999999999999
8542,164,16,3241,992,151,16.205,3.968,5.436
8543,164,17,5480,2196,433,27.400000000000002,8.784,15.588
8544,164,18,3869,1638,235,19.345,6.5520000000000005,8.459999999999999
8545,164,19,4539,1717,402,22.695,6.868,14.472
8546,164,20,1064,568,192,5.32,2.2720000000000002,6.911999999999999
8547,164,21,5074,2381,514,25.37,9.524000000000001,18.503999999999998
8548,164,22,3414,1308,238,17.07,5.232,8.568
8549,164,23,7080,1674,354,35.4,6.696000000000001,12.744
8550,164,24,2690,1905,492,13.45,7.62,17.712
8551,164,25,3293,1206,294,16.465,4.824,10.584
8552,164,26,4291,1840,316,21.455000000000002,7.36,11.375999999999998
8553,164,27,4381,1739,265,21.905,6.956,9.54
8554,164,28,1014,280,91,5.07,1.1199999999999999,3.276
8555,164,29,4930,1463,427,24.650000000000002,5.852,15.372
8556,164,30,5191,1383,346,25.955000000000002,5.532,12.456
8557,164,31,2246,459,156,11.23,1.836,5.616
8558,164,32,3991,725,231,19.955000000000002,2.9,8.315999999999999
8559,164,33,3347,1962,464,16.735,7.848000000000001,16.704
8560,164,34,4274,1475,289,21.37,5.9,10.404
8561,164,35,3068,1116,252,15.340000000000002,4.464,9.072
8562,164,36,4487,1186,402,22.435000000000002,4.744,14.472
8563,164,37,4093,2055,496,20.465,8.219999999999999,17.855999999999998
8564,164,38,2211,1308,162,11.055,5.232,5.832
